frame,bass,low_mid,mid,high_mid,high,beat,energy
380,0.128491,0.066561,0.086105,0.016858,0.002264,0.0,0.133665
381,0.144446,0.059322,0.090496,0.015381,0.003087,0.0,0.149016
382,0.129263,0.051975,0.109221,0.017999,0.003573,0.0,0.133661
383,0.150636,0.064746,0.104072,0.013282,0.003751,0.0,0.155743
384,0.128176,0.060343,0.103375,0.017328,0.005157,0.0,0.133125
385,0.134025,0.046254,0.110194,0.021669,0.003849,0.0,0.137981
386,0.148576,0.049327,0.144302,0.018828,0.005766,0.0,0.153108
387,0.139654,0.045631,0.134562,0.029007,0.006583,0.0,0.143864
388,0.134952,0.056224,0.146119,0.041916,0.010238,0.0,0.140166
389,0.120888,0.077686,0.231059,0.025896,0.006458,0.0,0.128931
390,0.108556,0.086684,0.217137,0.025365,0.011073,0.0,0.117173
391,0.15786,0.049046,0.177953,0.020538,0.011308,0.0,0.162759
392,0.093543,0.03113,0.184795,0.03455,0.015942,0.0,0.097717
393,0.116039,0.05358,0.265756,0.034413,0.008135,0.0,0.12281
394,0.150833,0.08982,0.229244,0.026637,0.007234,0.0,0.159528
395,0.12637,0.08888,0.167069,0.060048,0.012895,0.0,0.134397
396,0.15259,0.123868,0.155832,0.067384,0.011125,0.0,0.162881
397,0.176244,0.166082,0.152938,0.04772,0.010883,0.0,0.189424
398,0.157803,0.185158,0.200403,0.052326,0.012917,0.0,0.173195
399,0.108768,0.080128,0.239877,0.071927,0.009406,0.0,0.117286
400,0.085052,0.087703,0.195949,0.072568,0.008511,0.0,0.093719
401,0.078398,0.096035,0.193715,0.059299,0.007864,0.0,0.087682
402,0.1336,0.0731,0.20087,0.071681,0.006271,0.0,0.140875
403,0.140409,0.045725,0.229663,0.069366,0.004687,0.0,0.145982
404,0.118963,0.034868,0.179919,0.037666,0.004841,0.0,0.12316
405,0.14095,0.037347,0.133228,0.035678,0.004078,0.0,0.144527
406,0.127973,0.041212,0.110381,0.037155,0.004664,0.0,0.13163
407,0.109251,0.045175,0.104499,0.014743,0.003727,0.0,0.113225
408,0.097557,0.052755,0.074877,0.028716,0.001815,0.0,0.101808
409,0.094249,0.032609,0.053372,0.016018,0.001822,0.0,0.096711
410,0.098244,0.028481,0.038235,0.013676,0.001335,0.0,0.100158
411,0.099015,0.033048,0.039685,0.0111,0.001042,0.0,0.101278
412,0.116617,0.042595,0.046831,0.007146,0.001106,0.0,0.119547
413,0.08875,0.023343,0.040727,0.004204,0.000458,0.0,0.090372
414,0.103136,0.022185,0.030706,0.002527,0.000333,0.0,0.104423
415,0.079084,0.030988,0.037055,0.005817,0.000573,0.0,0.081301
416,0.090658,0.021016,0.027795,0.004039,0.000156,0.0,0.091916
417,0.045717,0.043706,0.034776,0.005074,0.000259,0.0,0.049102
418,0.127805,0.044627,0.010857,0.012511,0.000136,0.0,0.130323
419,0.150062,0.068774,0.01745,0.004598,0.00011,0.0,0.154283
420,0.159272,0.0669,0.017174,0.004118,0.000101,0.0,0.163279
421,0.130377,0.081838,0.009327,0.002872,6.7e-05,0.0,0.135607
422,0.134743,0.086113,0.010361,0.001762,6.2e-05,0.0,0.14027
423,0.132359,0.071825,0.018732,0.008675,3e-05,0.0,0.136966
424,0.13409,0.105476,0.012842,0.002233,3.1e-05,0.0,0.141098
425,0.137669,0.07494,0.014499,0.003097,2.9e-05,0.0,0.142401
426,0.14312,0.103565,0.013587,0.001098,4.9e-05,0.0,0.149925
427,0.154448,0.107905,0.010359,0.001149,5.5e-05,0.0,0.161445
428,0.147,0.132134,0.014621,0.001738,2.9e-05,0.0,0.155917
429,0.146986,0.097076,0.009119,0.002826,3.4e-05,0.0,0.153221
430,0.144571,0.120521,0.003708,0.002483,1.7e-05,0.0,0.152496
431,0.152113,0.137161,0.004152,0.000995,1.8e-05,0.0,0.161221
432,0.166105,0.131353,0.006018,0.000669,1.1e-05,0.0,0.174699
433,0.145364,0.09304,0.010064,0.002394,2.2e-05,0.0,0.151323
434,0.141819,0.102015,0.010914,0.002385,1.6e-05,0.0,0.148484
435,0.126862,0.100115,0.003809,0.001584,1.9e-05,0.0,0.133402
436,0.15488,0.104504,0.004986,0.001371,1e-05,0.0,0.161549
437,0.149528,0.133108,0.005991,0.002212,7e-06,0.0,0.158382
438,0.123861,0.122064,0.006377,0.001074,7e-06,0.0,0.132091
439,0.143235,0.120445,0.008765,0.000555,7e-06,0.0,0.151229
440,0.114288,0.101839,0.007409,0.000823,6e-06,0.0,0.121099
441,0.143483,0.102731,0.005679,0.001225,4e-06,0.0,0.150116
442,0.151185,0.099728,0.00273,0.000776,3e-06,0.0,0.157495
443,0.118089,0.091063,0.002028,0.001686,3e-06,0.0,0.123998
444,0.12962,0.082452,0.003522,0.000897,5e-06,0.0,0.13482
445,0.121627,0.06872,0.005428,0.000465,2e-06,0.0,0.12589
446,0.127396,0.086676,0.007452,0.000982,4e-06,0.0,0.13298
447,0.124247,0.073541,0.005054,0.000455,4e-06,0.0,0.128844
448,0.125395,0.092417,0.003794,0.000299,4e-06,0.0,0.131371
449,0.129283,0.075067,0.005362,0.000269,8e-06,0.0,0.133959
450,0.114909,0.072726,0.00984,0.000616,3e-06,0.0,0.119582
451,0.115924,0.065139,0.008563,0.00014,6e-06,0.0,0.120006
452,0.11112,0.068846,0.008407,0.000258,4e-06,0.0,0.115512
453,0.132079,0.123325,0.002808,0.000334,1.1e-05,0.0,0.140291
454,0.118461,0.095359,0.027802,0.00499,0.000725,0.0,0.125043
455,0.109628,0.116881,0.064673,0.040356,0.008261,0.0,0.118442
456,0.118396,0.119684,0.106871,0.053919,0.00769,0.0,0.127948
457,0.103307,0.127967,0.094144,0.077348,0.008835,0.0,0.113459
458,0.119092,0.149479,0.088416,0.074074,0.008104,0.0,0.130641
459,0.108529,0.09632,0.081476,0.036992,0.003856,0.0,0.116043
460,0.118286,0.084176,0.240998,0.11923,0.008283,0.0,0.12713
461,0.123858,0.084341,0.279952,0.122283,0.006393,0.0,0.133206
462,0.096809,0.125641,0.301667,0.078868,0.007202,0.0,0.109656
463,0.095199,0.070078,0.078581,0.020882,0.004685,0.0,0.100793
464,0.106279,0.13446,0.147856,0.064004,0.012873,0.0,0.117597
465,0.098663,0.159361,0.216811,0.051417,0.011818,0.0,0.112806
466,0.11708,0.175415,0.170476,0.051875,0.010881,0.0,0.13165
467,0.104072,0.158847,0.129577,0.037861,0.009857,0.0,0.116928
468,0.110743,0.172865,0.099981,0.052567,0.008203,0.0,0.124216
469,0.111356,0.060224,0.16823,0.050587,0.005345,0.0,0.117362
470,0.11078,0.042559,0.193427,0.033965,0.004934,0.0,0.115789
471,0.092641,0.060688,0.225667,0.062351,0.007591,0.0,0.099625
472,0.096472,0.051465,0.225557,0.056969,0.007141,0.0,0.102729
473,0.089215,0.03945,0.220477,0.072838,0.007496,0.0,0.094592
474,0.107243,0.052137,0.230845,0.084619,0.009136,0.0,0.113588
475,0.118788,0.081631,0.279231,0.073774,0.00774,0.0,0.127878
476,0.101641,0.057783,0.238086,0.103166,0.007199,0.0,0.10858
477,0.10408,0.044224,0.200808,0.05069,0.012635,0.0,0.109393
478,0.109476,0.069282,0.176321,0.066506,0.005988,0.0,0.116308
479,0.108262,0.073893,0.205006,0.06702,0.00757,0.0,0.115837
480,0.094988,0.079795,0.175535,0.025366,0.008459,0.0,0.102631
481,0.093294,0.092894,0.140383,0.018657,0.00652,0.0,0.101436
482,0.094385,0.068498,0.167714,0.023774,0.005673,0.0,0.101082
483,0.085313,0.070233,0.167072,0.028359,0.005599,0.0,0.092209
484,0.093586,0.053521,0.183248,0.035377,0.003668,0.0,0.099406
485,0.099822,0.054818,0.153111,0.028895,0.005236,0.0,0.105271
486,0.117919,0.066873,0.149597,0.026941,0.003831,0.0,0.124076
487,0.095143,0.057835,0.123712,0.028728,0.003736,0.0,0.100453
488,0.117366,0.062403,0.12769,0.039469,0.00302,0.0,0.122919
489,0.104308,0.05199,0.119879,0.030049,0.003796,0.0,0.109063
490,0.092065,0.061349,0.118557,0.025964,0.002711,0.0,0.097585
491,0.09938,0.054672,0.137747,0.02902,0.002909,0.0,0.104613
492,0.100169,0.083833,0.131009,0.030833,0.004035,0.0,0.107478
493,0.092949,0.084935,0.131805,0.025604,0.003377,0.0,0.100396
494,0.096032,0.074785,0.128477,0.020372,0.002119,0.0,0.102646
495,0.098998,0.069765,0.115182,0.016016,0.002495,0.0,0.105028
496,0.10526,0.060724,0.119658,0.015572,0.00338,0.0,0.11063
497,0.103464,0.053728,0.125778,0.01525,0.003398,0.0,0.108409
498,0.098258,0.051999,0.109874,0.012392,0.004467,0.0,0.102893
499,0.099685,0.06366,0.108268,0.012689,0.002044,0.0,0.105155
500,0.0917,0.059741,0.106372,0.016141,0.001454,0.0,0.09692
501,0.104985,0.052541,0.076317,0.009219,0.003007,0.0,0.109148
502,0.101586,0.053586,0.043355,0.010529,0.001015,0.0,0.105407
503,0.101332,0.048632,0.062344,0.005025,0.000964,0.0,0.105035
504,0.092673,0.047665,0.07417,0.018017,0.001566,0.0,0.096553
505,0.103778,0.05637,0.104086,0.013656,0.002287,0.0,0.10862
506,0.105447,0.057315,0.143964,0.034726,0.004008,0.0,0.110925
507,0.084307,0.064736,0.156365,0.040409,0.002402,0.0,0.090677
508,0.098315,0.038572,0.193679,0.044713,0.00314,0.0,0.103144
509,0.08753,0.045842,0.20038,0.053864,0.004417,0.0,0.09309
510,0.098151,0.046106,0.174319,0.067665,0.005237,0.0,0.103319
511,0.102471,0.048075,0.080164,0.077854,0.007127,0.0,0.106493
512,0.097531,0.046326,0.079329,0.103253,0.004357,0.0,0.101494
513,0.112312,0.050876,0.108323,0.067569,0.007288,0.0,0.116833
514,0.087496,0.055138,0.14706,0.106208,0.005096,0.0,0.093116
515,0.021383,0.051958,0.179415,0.078721,0.004349,0.0,0.02766
516,0.060546,0.097925,0.039216,0.022501,0.001874,0.0,0.067945
517,0.133041,0.095378,0.174455,0.022086,0.008854,0.0,0.141533
518,0.125923,0.050302,0.147286,0.031631,0.005593,0.0,0.130762
519,0.108979,0.041482,0.117045,0.042718,0.004301,0.0,0.112901
520,0.122863,0.067615,0.134618,0.063609,0.004769,0.0,0.128899
521,0.119971,0.079368,0.117218,0.062794,0.003494,0.0,0.126666
522,0.092987,0.074604,0.179203,0.065872,0.003204,0.0,0.10038
523,0.107975,0.05645,0.150955,0.041381,0.005504,0.0,0.113475
524,0.101092,0.045155,0.136028,0.061652,0.005733,0.0,0.105637
525,0.106443,0.060741,0.12753,0.049689,0.009795,0.0,0.111972
526,0.132686,0.056575,0.144766,0.070147,0.007669,0.0,0.137974
527,0.095604,0.037112,0.161668,0.057604,0.004637,0.0,0.099933
528,0.113616,0.046768,0.195386,0.073115,0.005043,0.0,0.119011
529,0.098399,0.041511,0.209001,0.079048,0.009259,0.0,0.103714
530,0.106427,0.045831,0.19418,0.034705,0.005362,0.0,0.111724
531,0.144878,0.060017,0.188014,0.068328,0.007949,0.0,0.150913
532,0.132788,0.053748,0.207677,0.072947,0.010411,0.0,0.138724
533,0.114804,0.061675,0.212346,0.098327,0.013401,0.0,0.121575
534,0.12178,0.041691,0.220726,0.058404,0.007039,0.0,0.127053
535,0.130951,0.043897,0.266102,0.054275,0.009211,0.0,0.136928
536,0.118074,0.066067,0.214296,0.076329,0.01141,0.0,0.125135
537,0.123503,0.042132,0.318096,0.080358,0.011944,0.0,0.130157
538,0.09689,0.056754,0.22918,0.092213,0.014574,0.0,0.103649
539,0.113494,0.039736,0.172618,0.071144,0.017922,0.0,0.118056
540,0.113996,0.041495,0.304078,0.082888,0.014275,0.0,0.120489
541,0.100355,0.026365,0.355881,0.088272,0.012505,0.0,0.106538
542,0.104998,0.033951,0.385146,0.095357,0.018897,0.0,0.112121
543,0.143647,0.042982,0.376799,0.100699,0.016038,0.0,0.151043
544,0.122205,0.045269,0.424069,0.145524,0.022019,0.0,0.130655
545,0.115681,0.055435,0.418793,0.131052,0.0231,0.0,0.124841
546,0.118719,0.067827,0.451507,0.122365,0.01522,0.0,0.129206
547,0.113644,0.120358,0.446564,0.110349,0.026218,0.0,0.127992
548,0.112582,0.091227,0.350298,0.11451,0.010869,0.0,0.12347
549,0.093427,0.089177,0.351622,0.126766,0.016006,0.0,0.104348
550,0.088563,0.103768,0.270848,0.098803,0.011838,0.0,0.099461
551,0.115463,0.118088,0.24777,0.082319,0.016904,0.0,0.126881
552,0.114369,0.101125,0.242915,0.067001,0.009758,0.0,0.124439
553,0.123538,0.095794,0.363864,0.07704,0.009805,0.0,0.1348
554,0.097434,0.071753,0.39903,0.111886,0.008183,0.0,0.107645
555,0.094389,0.081604,0.39147,0.120891,0.008004,0.0,0.105269
556,0.114038,0.058669,0.377917,0.123855,0.009467,0.0,0.122883
557,0.107194,0.04554,0.365498,0.106086,0.007847,0.0,0.114913
558,0.104058,0.051664,0.392063,0.099889,0.01002,0.0,0.112607
559,0.089064,0.057151,0.406415,0.112244,0.011139,0.0,0.098352
560,0.108134,0.084873,0.383588,0.124036,0.013858,0.0,0.119052
561,0.104035,0.091254,0.354974,0.074651,0.010775,0.0,0.114983
562,0.098709,0.105067,0.366064,0.057367,0.011436,0.0,0.110847
563,0.115958,0.059126,0.326118,0.049976,0.008173,0.0,0.12399
564,0.119686,0.04817,0.366061,0.040712,0.006952,0.0,0.127399
565,0.111546,0.045468,0.228647,0.02577,0.002958,0.0,0.117229
566,0.123792,0.049513,0.450842,0.059032,0.006752,0.0,0.132757
567,0.154557,0.035712,0.35833,0.057098,0.008392,0.0,0.161002
568,0.115806,0.025921,0.416402,0.050976,0.011695,0.0,0.122594
569,0.118947,0.042728,0.373556,0.055028,0.014573,0.0,0.126389
570,0.116559,0.037071,0.528284,0.047208,0.011775,0.0,0.125683
571,0.118981,0.033961,0.586992,0.063698,0.013176,0.0,0.128681
572,0.106925,0.045374,0.470121,0.063643,0.012575,0.0,0.11598
573,0.107978,0.035357,0.600935,0.055798,0.010773,0.0,0.118041
574,0.109076,0.033723,0.412832,0.065393,0.014559,0.0,0.116473
575,0.109568,0.031428,0.595042,0.071702,0.011488,0.0,0.119274
576,0.102997,0.038951,0.616151,0.080516,0.014177,0.0,0.113615
577,0.097904,0.072106,0.517588,0.077173,0.011737,0.0,0.109685
578,0.106401,0.073848,0.599305,0.076931,0.010687,0.0,0.119356
579,0.10702,0.082504,0.59361,0.087498,0.012955,0.0,0.120556
580,0.122909,0.096709,0.541921,0.076445,0.013303,0.0,0.13666
581,0.109826,0.104838,0.520681,0.096032,0.015056,0.0,0.124028
582,0.115142,0.085291,0.575526,0.08299,0.013906,0.0,0.12857
583,0.124413,0.06306,0.591282,0.094479,0.014698,0.0,0.13635
584,0.111484,0.047872,0.754977,0.102196,0.014728,0.0,0.124624
585,0.106094,0.051519,0.669273,0.06756,0.013548,0.0,0.118322
586,0.112948,0.063146,0.751485,0.058128,0.016745,0.0,0.127089
587,0.121741,0.047066,0.712468,0.062419,0.026103,0.0,0.134097
588,0.106295,0.064624,0.68589,0.049345,0.029275,0.0,0.119692
589,0.114386,0.061892,0.682741,0.049829,0.02129,0.0,0.127475
590,0.100375,0.052111,0.892548,0.045865,0.022493,0.0,0.115684
591,0.107314,0.057054,0.814631,0.054356,0.023165,0.0,0.121895
592,0.11131,0.045768,0.543231,0.06657,0.015021,0.0,0.121358
593,0.109406,0.044262,0.696076,0.06879,0.020575,0.0,0.121435
594,0.125198,0.075656,0.606579,0.066023,0.018214,0.0,0.138224
595,0.10944,0.062092,0.549408,0.063604,0.013464,0.0,0.120796
596,0.110213,0.065969,0.543898,0.0527,0.010891,0.0,0.121757
597,0.10782,0.065124,0.460515,0.038122,0.014806,0.0,0.118164
598,0.119318,0.054569,0.45387,0.051409,0.008971,0.0,0.128721
599,0.104349,0.062699,0.42694,0.056508,0.00932,0.0,0.114115
600,0.111616,0.125198,0.126479,0.024151,0.002982,0.0,0.121843
601,0.118459,0.134222,0.122276,0.13979,0.010197,0.0,0.129452
602,0.107067,0.094616,0.177978,0.138122,0.017198,0.0,0.115953
603,0.138519,0.144682,0.14046,0.186041,0.021086,0.0,0.150466
604,0.137427,0.121208,0.166509,0.079667,0.019259,0.0,0.147803
605,0.105739,0.12031,0.185671,0.135876,0.04169,0.0,0.116648
606,0.121917,0.078324,0.183099,0.145066,0.016159,0.0,0.129558
607,0.133193,0.071437,0.18365,0.184525,0.025017,0.0,0.140313
608,0.123868,0.075719,0.214929,0.094901,0.019602,0.0,0.131645
609,0.13733,0.075176,0.229971,0.22592,0.041716,0.0,0.145399
610,0.116967,0.062958,0.234837,0.125301,0.047499,0.0,0.124172
611,0.106895,0.09009,0.274524,0.144751,0.047926,0.0,0.116769
612,0.112018,0.103006,0.233084,0.204359,0.037886,0.0,0.122355
613,0.121359,0.047956,0.284427,0.155518,0.011833,0.0,0.128137
614,0.130375,0.058777,0.184777,0.081797,0.026794,0.0,0.13641
615,0.126509,0.105567,0.157785,0.165949,0.014296,0.0,0.135836
616,0.117805,0.10642,0.132002,0.121069,0.022042,0.0,0.126834
617,0.126546,0.07499,0.16642,0.133001,0.022352,0.0,0.133657
618,0.122944,0.087025,0.195407,0.141619,0.024267,0.0,0.131386
619,0.114107,0.08129,0.177137,0.149859,0.034056,0.0,0.121957
620,0.109241,0.071164,0.190848,0.10838,0.034645,0.0,0.116488
621,0.111459,0.0642,0.101807,0.109808,0.029814,0.0,0.116965
622,0.125397,0.055195,0.111445,0.070756,0.014521,0.0,0.130188
623,0.11561,0.054404,0.091622,0.062958,0.016365,0.0,0.120134
624,0.111207,0.045907,0.028263,0.031548,0.010486,0.0,0.114216
625,0.087922,0.034653,0.186994,0.085883,0.011427,0.0,0.092521
626,0.088697,0.049624,0.16147,0.062344,0.006975,0.0,0.094016
627,0.113054,0.069048,0.156027,0.023501,0.007991,0.0,0.119492
628,0.114384,0.05863,0.149044,0.021913,0.004768,0.0,0.119938
629,0.109612,0.063855,0.179839,0.027333,0.003403,0.0,0.116018
630,0.110839,0.055679,0.127721,0.021234,0.002957,0.0,0.11591
631,0.100825,0.045349,0.113645,0.018943,0.002086,0.0,0.105008
632,0.110719,0.0646,0.060208,0.015861,0.001173,0.0,0.115529
633,0.109628,0.050156,0.113336,0.040233,0.005881,0.0,0.114136
634,0.127277,0.038994,0.083024,0.020639,0.003467,0.0,0.130373
635,0.125291,0.035394,0.067756,0.025875,0.002655,0.0,0.127936
636,0.117911,0.036015,0.050409,0.018342,0.001226,0.0,0.12041
637,0.120949,0.056502,0.047651,0.018192,0.000483,0.0,0.124912
638,0.106881,0.049034,0.054735,0.022073,0.000531,0.0,0.110498
639,0.123399,0.056792,0.066835,0.015496,0.000603,0.0,0.12762
640,0.125104,0.021092,0.052819,0.007348,0.000385,0.0,0.126451
641,0.148928,0.060557,0.030295,0.012434,0.000365,0.0,0.152734
642,0.119742,0.071681,0.02294,0.014257,0.000316,0.0,0.124502
643,0.105418,0.064992,0.042106,0.010219,0.000254,0.0,0.110042
644,0.129059,0.062412,0.033686,0.005043,0.0003,0.0,0.133188
645,0.131213,0.051331,0.023821,0.011012,0.000394,0.0,0.134377
646,0.119962,0.095416,0.022902,0.005266,0.000343,0.0,0.126471
647,0.120975,0.052112,0.018385,0.005632,0.000587,0.0,0.124192
648,0.111291,0.036433,0.020269,0.008503,0.000118,0.0,0.113445
649,0.115807,0.032035,0.01443,0.005468,0.00017,0.0,0.117515
650,0.120754,0.028173,0.005402,0.00951,0.000165,0.0,0.122022
651,0.122215,0.027199,0.019622,0.008919,0.000171,0.0,0.12359
652,0.111195,0.024874,0.015095,0.004872,0.000116,0.0,0.112413
653,0.104528,0.029071,0.0103,0.003317,0.000106,0.0,0.106041
654,0.119579,0.046998,0.006164,0.008734,8e-05,0.0,0.122265
655,0.119655,0.042522,0.00598,0.004415,8.8e-05,0.0,0.121997
656,0.112926,0.037436,0.012123,0.002579,8.3e-05,0.0,0.115021
657,0.110379,0.041699,0.01022,0.003679,0.000129,0.0,0.112788
658,0.117687,0.060017,0.005874,0.003589,5.8e-05,0.0,0.121344
659,0.119208,0.057973,0.007299,0.002976,1.8e-05,0.0,0.122719
660,0.131945,0.073224,0.005197,0.001866,1.9e-05,0.0,0.136464
661,0.131941,0.12753,0.045658,0.001029,2.2e-05,0.0,0.14105
662,0.102867,0.066634,0.011037,0.002216,3.6e-05,0.0,0.107197
663,0.11477,0.093014,0.006986,0.001309,1.4e-05,0.0,0.120916
664,0.112258,0.089459,0.01319,0.002275,1.3e-05,0.0,0.118244
665,0.11599,0.06596,0.010084,0.001993,1.2e-05,0.0,0.120156
666,0.120658,0.103035,0.006234,0.00219,9e-06,0.0,0.127497
667,0.121393,0.091008,0.00731,0.002494,1.1e-05,0.0,0.127346
668,0.110479,0.058975,0.009289,0.00113,6e-06,0.0,0.114155
669,0.122243,0.057151,0.00601,0.00266,6e-06,0.0,0.125652
670,0.111232,0.174391,0.034868,0.001579,4e-06,0.0,0.123841
671,0.104684,0.075426,0.010068,0.002579,5e-06,0.0,0.109642
672,0.116372,0.107776,0.005584,0.00166,3e-06,0.0,0.123587
673,0.111575,0.125875,0.008775,0.001836,3e-06,0.0,0.120217
674,0.106066,0.132535,0.003955,0.002251,3e-06,0.0,0.115181
675,0.109501,0.125404,0.003394,0.001158,2e-06,0.0,0.118049
676,0.113221,0.104067,0.003482,0.0008,3e-06,0.0,0.120153
677,0.091389,0.08169,0.004405,0.000563,2e-06,0.0,0.096834
678,0.092955,0.100591,0.004919,0.003106,2e-06,0.0,0.099806
679,0.104058,0.087001,0.036388,0.000837,2e-06,0.0,0.110236
680,0.096147,0.118032,0.022838,0.001017,3e-06,0.0,0.104511
681,0.102194,0.058545,0.019105,0.00107,1e-06,0.0,0.106034
682,0.115059,0.069454,0.01367,0.001126,2e-06,0.0,0.11954
683,0.10788,0.070622,0.009381,0.001799,2e-06,0.0,0.112446
684,0.118768,0.111872,0.006407,0.001468,1e-06,0.0,0.12628
685,0.120334,0.062434,0.007772,0.00145,1e-05,0.0,0.124173
686,0.087778,0.05118,0.10073,0.007038,0.000777,0.0,0.092298
687,0.101511,0.049198,0.18815,0.035928,0.00751,0.0,0.107017
688,0.090649,0.061063,0.249299,0.065433,0.005539,0.0,0.098002
689,0.100692,0.070553,0.257937,0.052723,0.00863,0.0,0.10877
690,0.099594,0.067391,0.264064,0.080382,0.00893,0.0,0.107576
691,0.106898,0.076494,0.277139,0.107246,0.010891,0.0,0.115727
692,0.096826,0.073675,0.287512,0.114509,0.011195,0.0,0.105675
693,0.088501,0.082273,0.315569,0.120601,0.012366,0.0,0.098445
694,0.091513,0.095659,0.298053,0.163889,0.012154,0.0,0.102268
695,0.097401,0.092173,0.280653,0.130672,0.007658,0.0,0.107557
696,0.089996,0.067048,0.227935,0.096279,0.007301,0.0,0.097563
697,0.078044,0.058821,0.024485,0.009451,0.000961,0.0,0.082177
698,0.120786,0.066785,0.119493,0.100422,0.00608,0.0,0.126635
699,0.120257,0.050911,0.1363,0.076323,0.01463,0.0,0.125115
700,0.105707,0.051191,0.154384,0.085367,0.0211,0.0,0.110959
701,0.103685,0.051965,0.141055,0.064636,0.02144,0.0,0.108792
702,0.111767,0.057353,0.152027,0.054759,0.023901,0.0,0.117345
703,0.105353,0.05311,0.170921,0.074544,0.023179,0.0,0.110955
704,0.105557,0.047594,0.160487,0.089557,0.017651,0.0,0.110631
705,0.11977,0.04591,0.125342,0.087213,0.020089,0.0,0.124131
706,0.118071,0.039142,0.101052,0.085152,0.017495,0.0,0.121607
707,0.13354,0.049807,0.085498,0.09097,0.027273,0.0,0.137551
708,0.156755,0.03535,0.1125,0.07745,0.025593,0.0,0.159857
709,0.152238,0.442037,0.316747,0.079985,0.025556,0.0,0.18842
710,0.106792,0.102251,0.180832,0.090459,0.029997,0.0,0.116203
711,0.136446,0.068254,0.168307,0.104333,0.017354,0.0,0.142955
712,0.142717,0.083452,0.139639,0.118148,0.015088,0.0,0.149945
713,0.114636,0.033257,0.093991,0.092935,0.010468,0.0,0.117677
714,0.132307,0.074464,0.113593,0.026172,0.006701,0.0,0.13843
715,0.116574,0.09105,0.119125,0.039595,0.007837,0.0,0.12415
716,0.147941,0.033121,0.155437,0.061376,0.007147,0.0,0.151497
717,0.146139,0.028596,0.101621,0.035974,0.007018,0.0,0.148597
718,0.13073,0.146491,0.127531,0.038172,0.003026,0.0,0.142436
719,0.126282,0.05272,0.048235,0.024988,0.001524,0.0,0.129943
720,0.126952,0.052421,0.119369,0.025139,0.001303,0.0,0.131551
721,0.11427,0.056238,0.099121,0.02434,0.00077,0.0,0.118974
722,0.124015,0.027242,0.053982,0.015678,0.00086,0.0,0.125859
723,0.140058,0.030193,0.053425,0.014487,0.001676,0.0,0.141989
724,0.127862,0.039829,0.052996,0.025436,0.00156,0.0,0.130617
725,0.128268,0.034885,0.073939,0.012972,0.000849,0.0,0.130914
726,0.140694,0.044111,0.059955,0.021222,0.001178,0.0,0.143756
727,0.132957,0.037426,0.048901,0.018996,0.00087,0.0,0.135427
728,0.128009,0.05021,0.030874,0.020499,0.000982,0.0,0.131226
